100 0.0000000000   0.000000
105 150.0000000000   0.000000
110 165.0000000000   0.000000
115 0.0000000000 175.000000
120 180.0000000000   0.000000
125 185.0000000000   0.000000
130 110.0000000000 110.000000
135 115.0000000000 115.000000
140 115.0000000000 120.000000
145 120.0000000000 120.000000
150 125.0000000000 125.000000
155 0.0000000000   0.000000
160 0.0000000000   0.000000
165 0.0000000000   0.000000
170 0.0000000000   0.000000
175 0.0000000000   0.000000
180 0.0000000000   0.000000
185 0.0000000000   0.000000
190 130.0000000000 175.000000
195 130.0000000000 180.000000
200 130.0000000000 185.000000
205 135.0000000000 190.000000
210 135.0000000000 190.000000
215 195.0000000000 140.000000
220 195.0000000000 140.000000
225 195.0000000000 150.000000
230 195.0000000000 155.000000
235 185.0000000000 170.000000
240 180.0000000000 180.000000
245 185.0000000000 185.000000
250 185.0000000000 185.000000
255 190.0000000000 190.000000
260 190.0000000000 190.000000
265 195.0000000000 195.000000
270 195.0000000000 195.000000
275 195.0000000000 195.000000
280 200.0000000000 200.000000
